land_size_m2,building_size_m2,bedrooms,bathrooms,city,price_in_rp
120.0,100.0,3.0,3.0, Tangerang,1700000000.0
98.0,130.0,3.0,2.0, Tangerang,2000000000.0
136.0,180.0,4.0,3.0, Tangerang,2700000000.0
98.0,125.0,3.0,3.0, Tangerang,2050000000.0
98.0,125.0,3.0,3.0, Tangerang,2050000000.0
120.0,70.0,2.0,1.0, Tangerang,1130000000.0
224.0,125.0,3.0,2.0, Tangerang,1950000000.0
98.0,130.0,3.0,2.0, Tangerang,1990000000.0
98.0,130.0,3.0,2.0, Tangerang,1990000000.0
155.0,130.0,3.0,3.0, Tangerang,1000000000.0
72.0,65.0,2.0,2.0, Tangerang,1600000000.0
180.0,120.0,3.0,2.0, Tangerang,2200000000.0
60.0,54.0,3.0,1.0, Tangerang,920000000.0
55.0,110.0,3.0,2.0, Tangerang,950000000.0
55.0,110.0,3.0,2.0, Tangerang,950000000.0
110.0,200.0,4.0,2.0, Tangerang,1850000000.0
63.0,100.0,3.0,2.0, Tangerang,1590000000.0
130.0,180.0,3.0,2.0, Tangerang,1800000000.0
163.0,220.0,4.0,4.0, Tangerang,3500000000.0
60.0,54.0,3.0,1.0, Tangerang,920000000.0
81.0,45.0,2.0,1.0, Tangerang,900000000.0
117.0,177.0,4.0,3.0, Tangerang,2600000000.0
120.0,135.0,3.0,3.0, Tangerang,3700000000.0
146.0,300.0,4.0,2.0, Tangerang,1700000000.0
87.0,87.0,3.0,3.0, Tangerang,3280000000.0
101.0,101.0,7.0,3.0, Tangerang,1610000000.0
135.0,90.0,2.0,1.0, Tangerang,895000000.0
144.0,200.0,3.0,3.0, Tangerang,4300000000.0
205.0,280.0,4.0,3.0, Tangerang,4300000000.0
128.0,140.0,3.0,3.0, Tangerang,2400000000.0
203.0,300.0,5.0,4.0, Tangerang,3400000000.0
160.0,250.0,3.0,3.0, Tangerang,2950000000.0
300.0,280.0,4.0,1.0, Tangerang,3900000000.0
90.0,109.0,3.0,2.0, Tangerang,2500000000.0
105.0,145.0,3.0,3.0, Tangerang,3200000000.0
109.0,145.0,3.0,2.0, Tangerang,2900000000.0
105.0,137.0,4.0,3.0, Tangerang,2800000000.0
118.0,200.0,4.0,4.0, Tangerang,2250000000.0
60.0,72.0,3.0,2.0, Tangerang,1400000000.0
121.0,264.0,3.0,2.0, Tangerang,2500000000.0
98.0,114.0,3.0,3.0, Tangerang,3200000000.0
316.0,250.0,2.0,2.0, Tangerang,4500000000.0
72.0,63.0,2.0,2.0, Tangerang,600000000.0
200.0,175.0,3.0,3.0, Tangerang,2000000000.0
70.0,72.0,3.0,2.0, Tangerang,818000000.0
120.0,147.0,3.0,3.0, Tangerang,1940000000.0
105.0,126.0,3.0,3.0, Tangerang,1680000000.0
103.0,206.0,7.0,2.0, Tangerang,1950000000.0
98.0,97.0,3.0,3.0, Tangerang,1780000000.0
105.0,51.0,3.0,2.0, Tangerang,1270000000.0
84.0,51.0,3.0,1.0, Tangerang,1100000000.0
553.0,450.0,4.0,4.0, Tangerang,11900000000.0
126.0,120.0,3.0,2.0, Tangerang,2700000000.0
585.0,425.0,4.0,5.0, Tangerang,15000000000.0
300.0,650.0,5.0,4.0, Tangerang,12500000000.0
225.0,350.0,4.0,4.0, Tangerang,6900000000.0
66.0,60.0,3.0,2.0, Tangerang,636000000.0
80.0,83.0,3.0,3.0, Tangerang,1300000000.0
61.0,80.0,3.0,3.0, Tangerang,1000000000.0
80.0,95.0,3.0,2.0, Tangerang,1250000000.0
60.0,33.0,2.0,1.0, Tangerang,337000000.0
60.0,57.0,3.0,2.0, Tangerang,550000000.0
140.0,45.0,2.0,1.0, Tangerang,550000000.0
144.0,212.0,3.0,2.0, Tangerang,3500000000.0
128.0,160.0,4.0,3.0, Tangerang,3500000000.0
128.0,160.0,4.0,3.0, Tangerang,3550000000.0
200.0,350.0,4.0,3.0, Tangerang,3900000000.0
144.0,63.0,2.0,1.0, Tangerang,1750000000.0
160.0,400.0,4.0,3.0, Tangerang,3500000000.0
120.0,90.0,2.0,1.0, Tangerang,1400000000.0
70.0,71.0,3.0,2.0, Tangerang,1600000000.0
96.0,90.0,3.0,3.0, Tangerang,1500000000.0
237.0,125.0,3.0,2.0, Tangerang,2350000000.0
400.0,264.0,4.0,3.0, Tangerang,5200000000.0
475.0,300.0,6.0,5.0, Tangerang,4500000000.0
200.0,205.0,4.0,3.0, Tangerang,2900000000.0
240.0,400.0,8.0,3.0, Tangerang,6000000000.0
108.0,130.0,3.0,3.0, Tangerang,2100000000.0
72.0,120.0,2.0,2.0, Tangerang,580000000.0
155.0,300.0,4.0,4.0, Tangerang,2300000000.0
60.0,57.0,3.0,2.0, Tangerang,550000000.0
700.0,800.0,6.0,4.0, Tangerang,12500000000.0
286.0,347.0,5.0,3.0, Tangerang,5000000000.0
240.0,350.0,4.0,4.0, Tangerang,5200000000.0
299.0,300.0,4.0,2.0, Tangerang,3750000000.0
300.0,200.0,3.0,2.0, Tangerang,3500000000.0
383.0,595.0,4.0,4.0, Tangerang,7800000000.0
240.0,240.0,4.0,4.0, Tangerang,6100000000.0
64.0,60.0,3.0,2.0, Tangerang,634000000.0
64.0,60.0,3.0,2.0, Tangerang,660000000.0
68.0,60.0,3.0,2.0, Tangerang,655000000.0
108.0,180.0,1.0,3.0, Tangerang,2270000000.0
144.0,205.0,4.0,4.0, Tangerang,2350000000.0
75.0,86.0,2.0,2.0, Tangerang,875000000.0
297.0,145.0,3.0,2.0, Tangerang,5560000000.0
1000.0,500.0,6.0,7.0, Tangerang,9500000000.0
175.0,220.0,4.0,3.0, Tangerang,3100000000.0
625.0,250.0,4.0,1.0, Tangerang,2300000000.0
60.0,36.0,2.0,1.0, Tangerang,125000000.0
56.0,140.0,3.0,3.0, Tangerang,1300000000.0
450.0,450.0,6.0,5.0, Tangerang,15000000000.0
300.0,164.0,4.0,3.0, Tangerang,2400000000.0
60.0,120.0,3.0,3.0, Tangerang,1600000000.0
198.0,157.0,3.0,3.0, Tangerang,3650000000.0
108.0,134.0,4.0,3.0, Tangerang,3000000000.0
108.0,134.0,4.0,3.0, Tangerang,3000000000.0
162.0,141.0,3.0,2.0, Tangerang,2550000000.0
801.0,1046.0,5.0,4.0, Tangerang,27000000000.0
150.0,200.0,4.0,3.0, Tangerang,4000000000.0
240.0,300.0,4.0,4.0, Tangerang,6250000000.0
77.0,140.0,2.0,2.0, Tangerang,1100000000.0
115.0,130.0,5.0,3.0, Tangerang,1300000000.0
220.0,250.0,4.0,3.0, Tangerang,4000000000.0
225.0,120.0,3.0,3.0, Tangerang,3300000000.0
252.0,153.0,3.0,3.0, Tangerang,3300000000.0
60.0,68.0,2.0,2.0, Tangerang,1550000000.0
60.0,40.0,2.0,1.0, Tangerang,85000000.0
50.0,62.0,2.0,3.0, Tangerang,1790000000.0
776.0,310.0,4.0,4.0, Tangerang,8000000000.0
78.0,60.0,3.0,2.0, Tangerang,755000000.0
85.0,60.0,3.0,2.0, Tangerang,785000000.0
85.0,60.0,3.0,2.0, Tangerang,785000000.0
64.0,60.0,3.0,2.0, Tangerang,685000000.0
60.0,78.0,3.0,2.0, Tangerang,1200000000.0
64.0,60.0,3.0,2.0, Tangerang,685000000.0
72.0,36.0,2.0,1.0, Tangerang,588000000.0
85.0,60.0,3.0,2.0, Tangerang,785000000.0
78.0,60.0,3.0,2.0, Tangerang,755000000.0
60.0,65.0,3.0,2.0, Tangerang,800000000.0
64.0,60.0,3.0,2.0, Tangerang,655000000.0
